date,instance_id,instance_type,cpu_avg,memory_avg,network_in,network_out,cost_usd
2024-02-29,i-0012692d,r5.xlarge,48.37,59.78,8.2781,0.3317,6.2169
2024-03-01,i-0012692d,r5.xlarge,57.46,78.38,4.3187,3.4026,6.662
2024-03-02,i-0012692d,r5.xlarge,23.33,39.45,2.1125,0.0,5.8974
2024-03-03,i-0012692d,r5.xlarge,24.63,29.04,3.104,1.5566,6.4007
2024-03-04,i-0012692d,r5.xlarge,54.32,73.8,0.9949,2.5277,6.3653
2024-03-05,i-0012692d,r5.xlarge,61.09,58.86,4.8811,3.5642,6.3601
2024-03-06,i-0012692d,r5.xlarge,62.69,92.25,10.5405,4.565,6.558
2024-03-07,i-0012692d,r5.xlarge,59.91,50.09,8.5332,6.2971,6.7322
2024-03-08,i-0012692d,r5.xlarge,55.05,76.47,6.3864,4.0342,6.5624
2024-03-09,i-0012692d,r5.xlarge,27.75,41.24,3.4253,0.0075,5.9323
2024-03-10,i-0012692d,r5.xlarge,30.66,35.43,3.7812,0.9749,6.2708
2024-03-11,i-0012692d,r5.xlarge,55.88,65.11,6.7754,3.9259,6.4439
2024-03-12,i-0012692d,r5.xlarge,59.43,69.55,4.585,1.5385,6.2118
2024-03-13,i-0012692d,r5.xlarge,48.9,37.97,4.4413,1.6197,6.1374
2024-03-14,i-0012692d,r5.xlarge,45.72,43.7,1.6615,3.4212,6.4936
2024-03-15,i-0012692d,r5.xlarge,52.4,78.38,2.9477,3.2623,6.1585
2024-03-16,i-0012692d,r5.xlarge,22.59,31.4,0.8904,1.6524,6.1802
2024-03-17,i-0012692d,r5.xlarge,25.9,42.73,0.0,0.6679,6.063
2024-03-18,i-0012692d,r5.xlarge,52.43,48.34,1.0763,0.7502,5.8502
2024-03-19,i-0012692d,r5.xlarge,55.21,73.93,2.8149,4.4548,6.3742
2024-03-20,i-0012692d,r5.xlarge,60.52,47.93,5.9335,0.4535,6.0691
2024-03-21,i-0012692d,r5.xlarge,59.01,73.14,3.4436,3.2164,6.2468
2024-03-22,i-0012692d,r5.xlarge,42.95,48.63,8.2796,1.4907,5.991
2024-03-23,i-0012692d,r5.xlarge,25.72,44.38,1.7366,1.7126,6.2474
2024-03-24,i-0012692d,r5.xlarge,30.0,29.47,0.992,0.4855,6.2415
2024-03-25,i-0012692d,r5.xlarge,56.01,66.15,1.1897,1.5775,6.1961
2024-03-26,i-0012692d,r5.xlarge,51.03,51.71,2.0495,4.1214,6.4479
2024-03-27,i-0012692d,r5.xlarge,38.7,41.0,4.0169,3.2047,6.5765
2024-03-28,i-0012692d,r5.xlarge,50.12,50.77,3.9382,5.9099,6.5423
2024-03-29,i-0012692d,r5.xlarge,65.61,89.15,7.4039,5.1599,6.6851
2024-03-30,i-0012692d,r5.xlarge,26.75,49.26,0.0,1.2137,6.1391
2024-03-31,i-0012692d,r5.xlarge,25.24,34.85,1.3224,2.2615,6.0914
2024-04-01,i-0012692d,r5.xlarge,55.62,53.0,3.2212,2.2537,6.1855
2024-04-02,i-0012692d,r5.xlarge,41.39,39.04,6.8917,1.2938,2.2694
2024-04-03,i-0012692d,r5.xlarge,57.02,48.98,4.4077,3.4661,6.4849
2024-04-04,i-0012692d,r5.xlarge,50.77,49.43,7.1812,6.3155,6.7691
2024-04-05,i-0012692d,r5.xlarge,47.23,54.94,3.9742,2.0669,2.9789
2024-04-06,i-0012692d,r5.xlarge,27.16,22.62,2.2373,2.2754,5.725
2024-04-07,i-0012692d,r5.xlarge,21.56,36.67,1.3305,0.0,5.8704
2024-04-08,i-0012692d,r5.xlarge,41.18,37.84,4.4971,3.3236,6.4036
2024-04-09,i-0012692d,r5.xlarge,56.1,71.34,4.8635,2.9737,6.5244
2024-04-10,i-0012692d,r5.xlarge,48.51,59.05,3.9719,1.5138,6.1999
2024-04-11,i-0012692d,r5.xlarge,58.86,59.64,7.8404,2.7404,6.2099
2024-04-12,i-0012692d,r5.xlarge,49.97,69.2,2.2671,0.2265,6.0257
2024-04-13,i-0012692d,r5.xlarge,23.93,37.47,0.4062,0.0,6.167
2024-04-14,i-0012692d,r5.xlarge,26.02,49.75,0.7652,2.4228,6.4578
2024-04-15,i-0012692d,r5.xlarge,39.18,42.41,0.0,3.7536,6.3365
2024-04-16,i-0012692d,r5.xlarge,66.88,85.97,5.5702,4.7578,6.5659
2024-04-17,i-0012692d,r5.xlarge,54.59,74.33,2.0637,4.1993,6.2061
2024-04-18,i-0012692d,r5.xlarge,71.97,69.01,8.4573,2.8035,6.3986
2024-04-19,i-0012692d,r5.xlarge,57.57,54.11,5.7212,0.0,5.9954
2024-04-20,i-0012692d,r5.xlarge,26.17,38.31,0.355,0.8779,6.3729
2024-04-21,i-0012692d,r5.xlarge,20.34,27.68,0.8946,0.4747,5.9236
2024-04-22,i-0012692d,r5.xlarge,48.18,62.46,0.8467,4.5414,3.8457
2024-04-23,i-0012692d,r5.xlarge,57.42,60.6,6.9785,4.2091,6.4239
2024-04-24,i-0012692d,r5.xlarge,65.26,71.71,5.9362,4.2081,6.1037
2024-04-25,i-0012692d,r5.xlarge,55.31,80.56,6.4997,5.3531,6.5614
2024-04-26,i-0012692d,r5.xlarge,45.59,47.13,2.827,2.891,6.4558
2024-04-27,i-0012692d,r5.xlarge,25.57,33.2,1.6647,0.0,6.1555
2024-04-28,i-0012692d,r5.xlarge,25.52,20.71,0.5911,0.8377,6.1509
2024-04-29,i-0012692d,r5.xlarge,47.15,53.33,0.0,1.9557,6.1875
2024-04-30,i-0012692d,r5.xlarge,59.82,58.31,4.2072,3.4864,6.8261
2024-05-01,i-0012692d,r5.xlarge,46.9,53.72,3.1667,3.5602,6.4741
2024-05-02,i-0012692d,r5.xlarge,54.12,54.99,5.6967,4.5537,6.0238
2024-05-03,i-0012692d,r5.xlarge,50.78,65.11,1.9678,3.2598,6.469
2024-05-04,i-0012692d,r5.xlarge,30.6,37.17,0.0,3.3874,6.2209
2024-05-05,i-0012692d,r5.xlarge,29.63,33.23,1.4817,0.0,6.1772
2024-05-06,i-0012692d,r5.xlarge,57.34,78.75,5.2083,2.1896,6.0246
2024-05-07,i-0012692d,r5.xlarge,55.2,47.09,4.0209,1.0548,6.0648
2024-05-08,i-0012692d,r5.xlarge,48.87,45.0,2.2134,4.4575,6.634
2024-05-09,i-0012692d,r5.xlarge,54.99,71.14,8.2602,5.2775,6.3299
2024-05-10,i-0012692d,r5.xlarge,66.01,93.63,7.9464,5.2122,6.5547
2024-05-11,i-0012692d,r5.xlarge,21.91,32.23,0.0,0.9282,3.6166
2024-05-12,i-0012692d,r5.xlarge,29.86,32.16,3.0149,2.5297,6.367
2024-05-13,i-0012692d,r5.xlarge,57.92,65.11,8.8698,5.0434,6.3012
2024-05-14,i-0012692d,r5.xlarge,48.66,47.22,5.957,3.4514,6.1821
2024-05-15,i-0012692d,r5.xlarge,50.75,51.05,2.9592,3.8164,6.4836
2024-05-16,i-0012692d,r5.xlarge,71.76,71.69,5.1143,2.7019,6.2224
2024-05-17,i-0012692d,r5.xlarge,48.47,55.19,7.4681,2.4279,6.0548
2024-05-18,i-0012692d,r5.xlarge,25.58,31.92,1.9028,0.0,6.0103
2024-05-19,i-0012692d,r5.xlarge,26.26,45.91,1.8276,0.1634,6.1597
2024-05-20,i-0012692d,r5.xlarge,50.29,64.19,6.8035,1.2545,6.2535
2024-05-21,i-0012692d,r5.xlarge,62.82,56.11,10.2648,3.2319,6.2663
2024-05-22,i-0012692d,r5.xlarge,45.18,57.55,5.3024,4.7582,6.3256
2024-05-23,i-0012692d,r5.xlarge,56.36,76.28,5.5891,2.2877,6.5191
2024-05-24,i-0012692d,r5.xlarge,56.51,65.99,9.5422,5.2509,6.0756
2024-05-25,i-0012692d,r5.xlarge,24.29,37.22,1.0658,1.5438,6.0804
2024-05-26,i-0012692d,r5.xlarge,29.57,50.76,1.7968,2.6829,6.671
2024-05-27,i-0012692d,r5.xlarge,58.65,59.47,5.1407,2.4257,5.0647
2024-05-28,i-0012692d,r5.xlarge,55.8,63.35,2.4357,2.3499,6.3378
2024-05-29,i-0012692d,r5.xlarge,49.03,52.26,7.5833,0.746,6.2859
2024-05-30,i-0012692d,r5.xlarge,39.14,49.99,7.502,2.1482,6.269
2024-05-31,i-0012692d,r5.xlarge,59.11,69.3,6.6231,6.7451,6.4474
2024-06-01,i-0012692d,r5.xlarge,26.61,25.37,1.672,0.4353,5.843
2024-06-02,i-0012692d,r5.xlarge,24.96,35.74,2.8287,0.9362,6.0985
2024-06-03,i-0012692d,r5.xlarge,63.26,67.08,6.9514,4.7053,6.3397
2024-06-04,i-0012692d,r5.xlarge,61.05,69.75,8.9748,1.2092,6.0437
2024-06-05,i-0012692d,r5.xlarge,54.13,45.32,7.3457,2.6564,6.6291
2024-06-06,i-0012692d,r5.xlarge,49.59,59.12,3.4847,6.7809,6.6868
2024-06-07,i-0012692d,r5.xlarge,72.73,53.72,6.4418,4.0406,6.3604
2024-06-08,i-0012692d,r5.xlarge,24.67,37.82,2.4919,0.3075,6.3191
2024-06-09,i-0012692d,r5.xlarge,27.74,43.58,3.9275,1.9042,6.212
2024-06-10,i-0012692d,r5.xlarge,61.7,67.07,9.9068,1.805,5.9632
2024-06-11,i-0012692d,r5.xlarge,64.98,90.68,7.5762,3.9566,6.8302
2024-06-12,i-0012692d,r5.xlarge,57.84,72.56,3.9719,3.7221,6.3177
2024-06-13,i-0012692d,r5.xlarge,72.06,88.88,6.0341,1.5452,6.1271
2024-06-14,i-0012692d,r5.xlarge,62.25,86.88,10.5443,4.5398,6.5522
2024-06-15,i-0012692d,r5.xlarge,24.19,29.43,0.2607,1.5623,6.4121
2024-06-16,i-0012692d,r5.xlarge,18.72,36.78,2.5965,0.9396,6.1221
2024-06-17,i-0012692d,r5.xlarge,48.82,60.74,3.3702,7.7362,6.8005
2024-06-18,i-0012692d,r5.xlarge,59.72,57.37,6.9866,1.3013,5.1413
2024-06-19,i-0012692d,r5.xlarge,60.08,62.96,6.1462,0.0,6.1366
2024-06-20,i-0012692d,r5.xlarge,57.24,56.98,6.9229,4.1346,6.3611
2024-06-21,i-0012692d,r5.xlarge,50.03,53.72,6.9749,3.1287,6.1814
2024-06-22,i-0012692d,r5.xlarge,29.58,38.2,2.4039,0.0,5.7131
2024-06-23,i-0012692d,r5.xlarge,19.12,32.71,1.8173,2.3561,6.3745
2024-06-24,i-0012692d,r5.xlarge,54.31,88.22,4.3235,4.9247,5.4195
2024-06-25,i-0012692d,r5.xlarge,26.32,26.41,2.0169,1.2252,6.2026
2024-06-26,i-0012692d,r5.xlarge,49.27,50.11,7.2143,0.5635,6.2314
2024-06-27,i-0012692d,r5.xlarge,47.77,57.25,4.5193,2.5835,6.4262
2024-06-28,i-0012692d,r5.xlarge,39.72,51.73,7.8787,0.0,6.3452
2024-06-29,i-0012692d,r5.xlarge,30.44,37.89,0.7465,2.265,6.5753
2024-06-30,i-0012692d,r5.xlarge,24.72,35.7,2.2938,0.0,5.7858
2024-01-01,i-0013138b,t3.large,66.02,78.15,5.0097,2.9143,2.1995
2024-01-02,i-0013138b,t3.large,57.4,89.34,4.0064,1.3828,2.1247
2024-01-03,i-0013138b,t3.large,45.52,66.64,1.1192,2.8152,2.4317
2024-01-04,i-0013138b,t3.large,57.26,54.59,6.0983,3.2549,6.8563
2024-01-05,i-0013138b,t3.large,62.36,62.09,5.4471,4.0412,2.3283
2024-01-06,i-0013138b,t3.large,18.67,27.16,0.7725,0.0,2.0881
2024-01-07,i-0013138b,t3.large,20.21,33.66,0.2201,0.0,1.5063
2024-01-08,i-0013138b,t3.large,58.68,74.87,4.1403,1.0479,2.1885
2024-01-09,i-0013138b,t3.large,49.81,54.0,1.7752,2.2934,2.1523
2024-01-10,i-0013138b,t3.large,49.4,65.28,0.986,0.0,1.9525
2024-01-11,i-0013138b,t3.large,70.77,99.0,7.6412,2.6063,2.2774
2024-01-12,i-0013138b,t3.large,58.45,53.42,3.8801,4.043,2.3351
2024-01-13,i-0013138b,t3.large,25.08,33.78,0.3282,0.4943,2.0225
2024-01-14,i-0013138b,t3.large,26.86,46.82,2.5265,1.3007,2.0974
2024-01-15,i-0013138b,t3.large,63.99,76.31,2.7657,5.5463,2.6312
2024-01-16,i-0013138b,t3.large,59.05,85.42,6.0643,5.2231,2.4634
2024-01-17,i-0013138b,t3.large,52.18,83.63,1.6443,4.643,2.4172
2024-01-18,i-0013138b,t3.large,43.66,73.81,2.9347,3.4099,2.3633
2024-01-19,i-0013138b,t3.large,56.9,82.95,7.1533,0.0,1.9926
2024-01-20,i-0013138b,t3.large,11.43,20.59,0.0,0.0,1.0783
2024-01-21,i-0013138b,t3.large,24.96,29.96,0.9684,1.7992,2.1973
2024-01-22,i-0013138b,t3.large,70.95,73.59,7.3558,4.8387,2.3473
2024-01-23,i-0013138b,t3.large,55.51,58.5,3.2629,0.5173,2.122
2024-01-24,i-0013138b,t3.large,62.57,65.53,5.3685,1.5179,2.0945
2024-01-25,i-0013138b,t3.large,63.61,68.98,4.4259,3.0458,2.3667
2024-01-26,i-0013138b,t3.large,56.73,52.1,4.9197,4.5829,2.3263
2024-01-27,i-0013138b,t3.large,24.97,28.23,2.0875,0.0,7.8714
2024-01-28,i-0013138b,t3.large,30.35,26.38,1.9787,2.68,2.3176
2024-01-29,i-0013138b,t3.large,48.03,43.09,8.6943,2.712,2.2099
2024-01-30,i-0013138b,t3.large,66.41,64.95,6.447,3.5687,2.3076
2024-01-31,i-0013138b,t3.large,61.47,61.29,3.9378,6.493,2.4616
2024-02-01,i-0013138b,t3.large,52.94,60.1,4.4778,3.5428,2.4618
2024-02-02,i-0013138b,t3.large,49.55,48.69,4.0711,4.299,2.4051
2024-02-03,i-0013138b,t3.large,28.72,45.13,1.0449,0.0,6.7813
2024-02-04,i-0013138b,t3.large,23.82,33.37,1.7624,0.0,1.9536
2024-02-05,i-0013138b,t3.large,62.08,81.97,5.4192,0.6622,2.0755
2024-02-06,i-0013138b,t3.large,63.06,71.27,6.5914,3.8941,2.2358
2024-02-07,i-0013138b,t3.large,66.03,56.17,7.8597,2.9824,2.3344
2024-02-08,i-0013138b,t3.large,69.25,84.56,6.7974,7.4707,2.6882
2024-02-09,i-0013138b,t3.large,55.94,45.44,1.1865,2.4927,2.2431
2024-02-10,i-0013138b,t3.large,27.13,32.81,2.558,0.4832,2.1348
2024-02-11,i-0013138b,t3.large,25.3,40.35,0.4962,0.0,2.043
2024-02-12,i-0013138b,t3.large,55.19,56.28,3.0173,0.8463,1.9941
2024-02-13,i-0013138b,t3.large,58.51,79.86,2.1999,2.8816,2.2464
2024-02-14,i-0013138b,t3.large,61.28,64.93,5.2041,2.4736,2.1537
2024-02-15,i-0013138b,t3.large,54.96,81.48,9.6894,0.0,1.9755
2024-02-16,i-0013138b,t3.large,54.12,63.55,2.0576,0.6549,2.0341
2024-02-17,i-0013138b,t3.large,24.42,30.31,0.8511,1.1032,2.1557
2024-02-18,i-0013138b,t3.large,28.31,35.69,1.6819,1.4548,2.1584
2024-02-19,i-0013138b,t3.large,70.94,96.02,6.8427,4.8169,2.5156
2024-02-20,i-0013138b,t3.large,45.51,46.18,0.4787,5.3199,2.6113
2024-02-21,i-0013138b,t3.large,52.18,44.65,3.5992,5.6281,2.4876
2024-02-22,i-0013138b,t3.large,58.0,73.57,2.0841,5.4984,2.4723
2024-02-23,i-0013138b,t3.large,44.08,53.25,5.0864,0.0,2.0409
2024-02-24,i-0013138b,t3.large,29.27,40.94,2.5722,0.0,2.0361
2024-02-25,i-0013138b,t3.large,27.58,29.98,2.337,0.0808,2.0667
2024-02-26,i-0013138b,t3.large,43.37,51.27,0.7146,0.0,1.9453
2024-02-27,i-0013138b,t3.large,60.12,77.45,7.1568,6.5674,2.6803
2024-02-28,i-0013138b,t3.large,51.45,46.34,1.7293,1.5321,2.1497
2024-02-29,i-0013138b,t3.large,49.78,48.39,2.8147,3.9579,2.2968
2024-03-01,i-0013138b,t3.large,48.77,57.99,5.4385,3.1564,2.2071
2024-03-02,i-0013138b,t3.large,26.73,23.93,2.5826,0.0,1.9803
2024-03-03,i-0013138b,t3.large,23.7,17.47,0.721,0.0,2.0095
2024-03-04,i-0013138b,t3.large,56.86,79.57,1.5451,5.2265,2.4623
2024-03-05,i-0013138b,t3.large,30.18,40.11,5.2411,2.8322,2.3818
2024-03-06,i-0013138b,t3.large,51.85,65.4,1.3124,2.1369,2.1652
2024-03-07,i-0013138b,t3.large,54.73,71.25,0.0,0.5058,1.9907
2024-03-08,i-0013138b,t3.large,66.23,82.69,4.056,6.4214,2.6208
2024-03-09,i-0013138b,t3.large,25.85,28.41,0.6093,0.4915,1.9709
2024-03-10,i-0013138b,t3.large,27.93,44.37,1.9804,9.3712,7.1311
2024-03-11,i-0013138b,t3.large,60.22,76.89,7.1199,0.0,2.1199
2024-03-12,i-0013138b,t3.large,57.9,74.0,4.4925,3.9886,2.4676
2024-03-13,i-0013138b,t3.large,52.02,49.7,6.1311,4.101,2.4047
2024-03-14,i-0013138b,t3.large,55.6,68.23,4.7353,2.2665,2.1338
2024-03-15,i-0013138b,t3.large,40.12,50.85,5.5455,3.5547,2.3654
2024-03-16,i-0013138b,t3.large,27.19,37.25,1.5336,0.5669,1.9719
2024-03-17,i-0013138b,t3.large,28.01,47.75,0.2661,1.371,2.188
2024-03-18,i-0013138b,t3.large,63.56,89.65,8.465,2.1018,0.9504
2024-03-19,i-0013138b,t3.large,65.79,54.89,11.6733,3.8617,2.4249
2024-03-20,i-0013138b,t3.large,53.38,46.77,2.272,1.8112,2.1512
2024-03-21,i-0013138b,t3.large,51.38,62.56,5.1305,6.9545,2.6678
2024-03-22,i-0013138b,t3.large,65.45,88.33,9.7996,1.5312,2.1578
2024-03-23,i-0013138b,t3.large,24.8,38.3,2.8197,1.3058,2.061
2024-03-24,i-0013138b,t3.large,25.69,37.15,1.9497,2.0062,2.1231
2024-03-25,i-0013138b,t3.large,56.04,71.69,4.5513,4.2967,2.2937
2024-03-26,i-0013138b,t3.large,51.72,52.56,5.3324,2.5783,2.2729
2024-03-27,i-0013138b,t3.large,52.67,44.39,2.6916,4.2893,2.3539
2024-03-28,i-0013138b,t3.large,45.66,65.85,1.3319,5.5405,2.5609
2024-03-29,i-0013138b,t3.large,53.78,75.03,6.4241,1.3565,2.2132
2024-03-30,i-0013138b,t3.large,26.02,37.52,3.3302,0.7906,2.0512
2024-03-31,i-0013138b,t3.large,22.34,37.4,2.1654,0.4041,1.9364
2024-04-01,i-0013138b,t3.large,65.36,97.84,6.8705,5.859,2.4942
2024-04-02,i-0013138b,t3.large,65.95,51.45,6.4797,4.9296,2.4896
2024-04-03,i-0013138b,t3.large,64.6,59.31,9.7493,3.6712,2.4639
2024-04-04,i-0013138b,t3.large,47.02,42.65,5.8535,3.4102,2.3338
2024-04-05,i-0013138b,t3.large,45.93,49.4,0.7493,2.6358,2.2055
2024-04-06,i-0013138b,t3.large,21.49,21.69,0.1935,0.0,1.9432
2024-04-07,i-0013138b,t3.large,25.47,40.37,2.3082,1.3254,2.1457
2024-04-08,i-0013138b,t3.large,54.77,53.18,4.9032,5.5775,2.4519
2024-04-09,i-0013138b,t3.large,34.51,45.24,4.2643,2.6905,2.2169
2024-04-10,i-0013138b,t3.large,52.38,42.79,4.8726,1.1442,2.0843
2024-04-11,i-0013138b,t3.large,52.95,49.09,1.1275,2.667,2.2772
2024-04-12,i-0013138b,t3.large,43.35,56.2,5.8807,2.0035,2.212
2024-04-13,i-0013138b,t3.large,29.76,39.83,2.2036,0.4061,2.0274
2024-04-14,i-0013138b,t3.large,23.93,33.48,1.7361,2.418,2.3799
2024-04-15,i-0013138b,t3.large,71.03,69.88,9.8663,3.579,2.3554
2024-04-16,i-0013138b,t3.large,59.02,79.13,8.4743,4.0475,2.3994
2024-04-17,i-0013138b,t3.large,48.29,47.28,5.3656,3.6927,2.2741
2024-04-18,i-0013138b,t3.large,52.18,50.73,5.8371,1.7958,2.2477
2024-04-19,i-0013138b,t3.large,56.26,90.28,2.8967,4.7574,1.4961
2024-04-20,i-0013138b,t3.large,26.29,42.02,2.9337,1.4433,2.2441
2024-04-21,i-0013138b,t3.large,24.09,31.1,2.5076,0.0,1.9537
2024-04-23,i-0013138b,t3.large,50.56,61.28,4.1125,5.2596,2.4939
2024-04-24,i-0013138b,t3.large,75.15,87.89,8.1624,4.3584,2.3976
2024-04-25,i-0013138b,t3.large,52.18,57.36,4.6947,2.3472,2.266
2024-04-26,i-0013138b,t3.large,66.17,69.69,7.5728,0.3916,2.0488
2024-04-27,i-0013138b,t3.large,21.62,29.65,1.7108,1.107,2.0569
2024-04-28,i-0013138b,t3.large,25.77,27.94,0.9073,1.3498,2.1805
2024-04-29,i-0013138b,t3.large,60.23,64.59,2.5297,2.7847,2.3077
2024-04-30,i-0013138b,t3.large,61.11,78.82,7.5529,6.2517,2.6002
2024-05-01,i-0013138b,t3.large,47.28,42.9,5.9117,3.6889,2.213
2024-05-02,i-0013138b,t3.large,52.18,72.24,7.521,4.468,2.3169
2024-05-03,i-0013138b,t3.large,61.02,85.96,11.9844,4.376,2.3145
2024-05-04,i-0013138b,t3.large,27.61,33.38,1.7537,4.7193,2.4498
2024-05-05,i-0013138b,t3.large,28.83,35.72,1.3167,2.5674,2.14
2024-05-06,i-0013138b,t3.large,70.37,56.28,9.2556,1.961,2.1587
2024-05-07,i-0013138b,t3.large,63.96,69.63,8.9047,3.666,1.0478
2024-05-08,i-0013138b,t3.large,52.9,55.88,3.9366,1.3385,2.0193
2024-05-09,i-0013138b,t3.large,53.65,56.75,5.5799,3.6316,1.8372
2024-05-10,i-0013138b,t3.large,43.35,62.2,8.4666,0.7698,1.9895
2024-05-11,i-0013138b,t3.large,25.45,33.65,0.0,0.0,2.0326
2024-05-12,i-0013138b,t3.large,21.48,35.36,1.2292,0.5949,2.0622
2024-05-13,i-0013138b,t3.large,64.1,61.64,3.4628,5.0902,1.7143
2024-05-14,i-0013138b,t3.large,78.38,79.56,5.5458,8.8485,2.7457
2024-05-15,i-0013138b,t3.large,58.45,50.67,9.7562,1.4598,2.1235
2024-05-16,i-0013138b,t3.large,63.58,64.47,6.575,3.5298,2.1957
2024-05-17,i-0013138b,t3.large,58.7,90.93,8.0159,6.6467,2.5002
2024-05-18,i-0013138b,t3.large,26.24,19.41,2.505,1.9974,2.15
2024-05-19,i-0013138b,t3.large,21.96,21.95,0.1711,0.5267,1.9977
2024-05-20,i-0013138b,t3.large,70.69,81.76,2.5504,6.6482,2.5606
2024-05-21,i-0013138b,t3.large,61.96,60.99,5.6371,3.467,2.2854
2024-05-22,i-0013138b,t3.large,69.49,81.51,3.577,5.4936,2.532
2024-05-23,i-0013138b,t3.large,75.74,99.0,7.3778,6.996,2.4146
2024-05-24,i-0013138b,t3.large,52.19,74.23,1.1491,2.3346,2.18
2024-05-25,i-0013138b,t3.large,28.39,47.03,0.0,0.9164,2.0701
2024-05-26,i-0013138b,t3.large,28.32,45.44,2.0081,0.7684,2.1221
2024-05-27,i-0013138b,t3.large,58.03,57.63,6.6441,1.1547,2.004
2024-05-28,i-0013138b,t3.large,51.53,68.3,2.3758,3.7615,2.3907
2024-05-29,i-0013138b,t3.large,56.69,80.23,5.9186,0.4133,2.0621
2024-05-30,i-0013138b,t3.large,59.92,58.31,8.2376,1.3662,2.1344
2024-05-31,i-0013138b,t3.large,46.97,49.2,6.1301,4.9847,2.5197
2024-06-01,i-0013138b,t3.large,31.17,33.95,1.1213,0.0,2.0035
2024-06-02,i-0013138b,t3.large,26.9,41.78,4.4637,2.063,2.208
2024-06-03,i-0013138b,t3.large,40.97,26.61,3.1849,2.4774,2.3644
2024-06-04,i-0013138b,t3.large,63.26,66.3,7.6475,2.1248,2.251
2024-06-05,i-0013138b,t3.large,56.12,71.75,4.8008,1.5412,2.0773
2024-06-06,i-0013138b,t3.large,43.88,56.28,3.5668,2.9989,2.1462
2024-06-07,i-0013138b,t3.large,49.0,57.63,4.5781,1.6231,2.0604
2024-06-08,i-0013138b,t3.large,25.14,26.57,0.0,0.1607,2.1126
2024-06-09,i-0013138b,t3.large,24.57,43.13,0.0024,0.2964,1.9931
2024-06-10,i-0013138b,t3.large,44.49,60.15,2.6346,4.5894,2.4189
2024-06-11,i-0013138b,t3.large,62.58,80.01,6.5044,2.7975,2.3953
2024-06-12,i-0013138b,t3.large,61.9,56.45,9.3811,2.9126,2.2162
2024-06-13,i-0013138b,t3.large,55.78,80.63,4.7076,0.0,1.9761
2024-06-14,i-0013138b,t3.large,57.28,71.5,4.2665,3.4093,2.3374
2024-06-15,i-0013138b,t3.large,22.49,32.84,0.0,1.18,2.1728
2024-06-16,i-0013138b,t3.large,30.62,37.14,3.1905,0.9285,2.0126
2024-06-17,i-0013138b,t3.large,48.99,64.84,1.1275,3.2931,2.3178
2024-06-18,i-0013138b,t3.large,62.57,82.21,5.45,6.2687,2.4693
2024-06-19,i-0013138b,t3.large,59.55,80.75,7.7052,6.2621,2.6729
2024-06-20,i-0013138b,t3.large,44.74,57.65,4.178,2.6948,2.1885
2024-06-21,i-0013138b,t3.large,57.53,70.61,1.4849,4.4614,1.7596
2024-06-22,i-0013138b,t3.large,24.12,25.15,1.08,3.917,8.5036
2024-06-23,i-0013138b,t3.large,25.0,34.65,0.1145,0.0,2.0245
2024-06-24,i-0013138b,t3.large,57.36,77.1,4.8907,2.6783,2.3063
2024-06-25,i-0013138b,t3.large,65.93,70.45,6.0023,4.0673,2.347
2024-06-26,i-0013138b,t3.large,51.31,38.36,4.0446,0.0,2.0158
2024-06-27,i-0013138b,t3.large,52.49,65.74,5.0596,3.738,2.3771
2024-06-28,i-0013138b,t3.large,69.37,76.3,4.9532,5.1139,2.4972
2024-06-29,i-0013138b,t3.large,30.24,48.09,2.7154,0.0,2.0626
2024-06-30,i-0013138b,t3.large,27.08,30.03,1.562,2.5665,2.342
2024-01-01,i-00147682,m5.xlarge,5.04,19.48,0.2426,0.0,4.2746
2024-01-02,i-00147682,m5.xlarge,6.3,17.08,0.4174,0.0,4.5572
2024-01-03,i-00147682,m5.xlarge,7.44,15.61,2.1402,0.0,4.787
2024-01-04,i-00147682,m5.xlarge,3.2,11.25,1.5578,0.0,4.7354
2024-01-05,i-00147682,m5.xlarge,3.9,13.54,2.371,0.7246,4.7158
2024-01-06,i-00147682,m5.xlarge,3.23,8.08,0.0,0.5343,4.4493
2024-01-07,i-00147682,m5.xlarge,6.28,13.07,1.4475,0.3336,4.6512
2024-01-08,i-00147682,m5.xlarge,2.89,11.46,0.0,1.0274,4.6074
2024-01-09,i-00147682,m5.xlarge,3.62,21.34,0.0,0.0,4.5544
2024-01-10,i-00147682,m5.xlarge,7.59,8.21,1.7319,0.2213,4.7056
2024-01-11,i-00147682,m5.xlarge,4.92,3.29,0.0,0.0,4.3593
2024-01-12,i-00147682,m5.xlarge,4.69,14.69,0.0,0.0,4.5638
2024-01-13,i-00147682,m5.xlarge,4.41,17.97,0.0769,0.577,4.6734
2024-01-14,i-00147682,m5.xlarge,6.89,6.49,0.0,0.6831,4.5968
2024-01-15,i-00147682,m5.xlarge,7.51,19.31,0.0,0.0,4.5717
2024-01-16,i-00147682,m5.xlarge,3.36,15.42,0.0,3.4738,16.5581
2024-01-17,i-00147682,m5.xlarge,4.2,19.91,0.3946,0.0216,4.5535
2024-01-18,i-00147682,m5.xlarge,6.38,2.46,0.6415,0.0,4.734
2024-01-19,i-00147682,m5.xlarge,7.84,12.43,0.0,1.177,4.6243
2024-01-20,i-00147682,m5.xlarge,8.8,18.17,1.0836,1.4082,4.4384
2024-01-21,i-00147682,m5.xlarge,4.18,15.44,0.0,0.0,4.6293
2024-01-22,i-00147682,m5.xlarge,7.94,18.41,2.1148,1.2444,4.6634
